SeqId	contrast	estimate	SE	df	lower.CL	upper.CL	p.value	Model	UniProt	EntrezGeneSymbol	is_diffexp	CI_Width
12750-9	EARLYOA - HEALTHY	-0.0365609325041639	0.195046550561395	1833.87905455412	-0.494063836950914	0.420941971942586	0.98081629431842	65	P05107	ITGB2	FALSE	0.915005808893501
12751-26	EARLYOA - HEALTHY	-0.00452205784721193	0.233068100127397	1796.60263364588	-0.551217877406561	0.542173761712137	0.999792474319632	107	Q9UKY1	ZHX1	FALSE	1.0933916391187
12753-6	EARLYOA - HEALTHY	0.0513188236200621	0.214687508795131	1794.07606011317	-0.452263180341741	0.554900827581866	0.968992366158856	97	Q92870	APBB2	FALSE	1.00716400792361
12754-14	EARLYOA - HEALTHY	0.403498188825894	0.235688354385336	1830.53403950453	-0.149335310513996	0.956331688165785	0.20091511491882	49	Q9Y534	CSDC2	FALSE	1.10566699867978
12756-3	EARLYOA - HEALTHY	-0.0207467492850003	0.224729659274104	1805.39817166172	-0.547881384248858	0.506387885678858	0.995312284925566	12	Q9BYV9	BACH2	FALSE	1.05426926992772
12758-47	EARLYOA - HEALTHY	-0.266605933997555	0.205969476511835	1780.90698262568	-0.749741448344479	0.21652958034937	0.398498534080043	66	O43424	GRID2	FALSE	0.966271028693849
12759-47	EARLYOA - HEALTHY	-0.479319344004903	0.226713752031363	1794.90669319863	-1.01111051456722	0.0524718265574103	0.0872367136498707	96	Q12906	ILF3	FALSE	1.06358234112463
12760-34	EARLYOA - HEALTHY	0.0471452985353652	0.214612123411275	1590.801332218	-0.456313410966398	0.550604008037128	0.973747931537885	40	Q6NX45	ZNF774	FALSE	1.00691741900353
12761-12	EARLYOA - HEALTHY	0.143558157804107	0.19025235247201	1766.55874103312	-0.302713278036687	0.589829593644901	0.730899024710355	31	Q92870	APBB2	FALSE	0.892542871681589
12763-69	EARLYOA - HEALTHY	-0.171419485983775	0.227393429032602	1786.06750489615	-0.704807136695882	0.361968164728331	0.731336174849333	16	Q9HCZ1	ZNF334	FALSE	1.06677530142421
12764-3	EARLYOA - HEALTHY	-0.433600022574594	0.178053806027909	1814.8157291203	-0.851248167416312	-0.0159518777328763	0.0397148284914395	89	Q92556	ELMO1	TRUE	0.835296289683436
12766-33	EARLYOA - HEALTHY	-0.1861769839304	0.209329306028552	1732.10251240344	-0.677205133028778	0.304851165167978	0.647080281782839	121	Q7Z601	GPR142	FALSE	0.982056298196756
12768-3	EARLYOA - HEALTHY	0.138176969230595	0.226713752031363	1794.90669319839	-0.393614201331536	0.669968139792727	0.81496117628276	96	Q86XI6	PPP1R3B	FALSE	1.06358234112426
12771-19	EARLYOA - HEALTHY	0.212601992140672	0.184061881811726	1801.37024514855	-0.219141519581016	0.644345503862361	0.480359295952098	110	Q9UJW8	ZNF180	FALSE	0.863487023443377
12772-8	EARLYOA - HEALTHY	-0.241199911335668	0.205173882543349	1670.22526735677	-0.722495965194559	0.240096142523223	0.467943658419432	106	P52948	NUP98	FALSE	0.962592107717782
12774-12	EARLYOA - HEALTHY	-0.00693284908508556	0.195076695973356	1827.03903136748	-0.464507857435915	0.450642159265744	0.999303901113075	105	O60741	HCN1	FALSE	0.915150016701659
12775-6	EARLYOA - HEALTHY	-0.509746732825292	0.179184379183036	1819.17890147388	-0.930045953418458	-0.0894475122321259	0.0124853286512173	72	O15347	HMGB3	TRUE	0.840598441186332
12777-11	EARLYOA - HEALTHY	0.305064955646602	0.196420005800267	1794.98003481546	-0.155667665645071	0.765797576938274	0.266503023702476	138	Q15637	SF1	FALSE	0.921465242583344
12779-30	EARLYOA - HEALTHY	-0.0153958720708236	0.203864061103843	1819.10972246536	-0.493584367373176	0.462792623231529	0.996860580156888	127	Q9UKN5	PRDM4	FALSE	0.956376990604704
12781-2	EARLYOA - HEALTHY	0.222711065578473	0.187243005563054	1498.54270374699	-0.216567796184936	0.661989927341881	0.459652360940628	123	Q15633	TARBP2	FALSE	0.878557723526818
12783-29	EARLYOA - HEALTHY	-0.41201047628999	0.179184379183036	1819.17890147388	-0.832309696883156	0.00828874430317622	0.0561317451716411	72	P52272	HNRNPM	FALSE	0.840598441186333
12784-10	EARLYOA - HEALTHY	0.0200626119947414	0.197595603845644	1788.44064215915	-0.443428960629673	0.483554184619156	0.994332562871662	26	O95704	APBB3	FALSE	0.926983145248829
12785-49	EARLYOA - HEALTHY	0.0550955745792962	0.211977714285297	1820.67108192059	-0.442124152827319	0.552315301985911	0.963446268462711	100	Q86T24	ZBTB33	FALSE	0.99443945481323
12786-61	EARLYOA - HEALTHY	-0.12124736561307	0.190717204645048	1738.65947606848	-0.568615263420046	0.326120532193905	0.800424582979732	58	Q9NPB8	GPCPD1	FALSE	0.89473579561395
12787-47	EARLYOA - HEALTHY	-0.0735010658320825	0.186646615456859	1812.35635158835	-0.511305241128246	0.364303109464081	0.918084048877924	30	P52741	ZNF134	FALSE	0.875608350592327
12788-6	EARLYOA - HEALTHY	-0.0843418525805463	0.187243005563054	1498.54270374682	-0.52362071434401	0.354937009182917	0.894217190579228	123	Q96ES7	SGF29	FALSE	0.878557723526927
12790-10	EARLYOA - HEALTHY	0.0169105261802474	0.223855380091421	1791.91288208582	-0.508176633200471	0.541997685560966	0.996858761494692	70	Q96ER9	CCDC51	FALSE	1.05017431876144
12793-4	EARLYOA - HEALTHY	0.000306318104907014	0.198180898036105	1743.75604557943	-0.464568098408422	0.465180734618236	0.999998682859163	25	Q96J94	PIWIL1	FALSE	0.929748833026659
12794-6	EARLYOA - HEALTHY	0.0662235166268952	0.247879563852862	1716.92103949672	-0.515237213404695	0.647684246658485	0.961419941703083	51	Q96MN2	NLRP4	FALSE	1.16292146006318
12795-2	EARLYOA - HEALTHY	0.205375074416223	0.175060885336445	1736.35288923441	-0.205268054197253	0.6160182030297	0.469399041054034	81	Q969W8	ZNF566	FALSE	0.821286257226953
12796-44	EARLYOA - HEALTHY	0.36245810817417	0.226713752031363	1794.90669319839	-0.169333062387962	0.894249278736302	0.246415296102986	96	O95989	NUDT3	FALSE	1.06358234112426
12798-46	EARLYOA - HEALTHY	-0.0136143212493225	0.188464601276733	1758.59591631538	-0.455693953749447	0.428465311250802	0.997127149156604	112	Q2Y0W8	SLC4A8	FALSE	0.884159265000249
12799-65	EARLYOA - HEALTHY	-0.0846671552319716	0.204689419436166	1833.01500356345	-0.564788641966365	0.395454331502422	0.910017822105887	6	Q9NZQ0	DNAJC27	FALSE	0.960242973468787
12800-5	EARLYOA - HEALTHY	-0.358456584248145	0.193740116469643	1818.90789595216	-0.812898150401846	0.0959849819055568	0.153763408794356	11	P59282	TPPP2	FALSE	0.908883132307403
12801-33	EARLYOA - HEALTHY	0.563814283657452	0.189224495776392	1749.56099402423	0.119950227894598	1.00767833942031	0.0082253737225747	88	P14316	IRF2	TRUE	0.887728111525709
12803-9	EARLYOA - HEALTHY	0.201930433487076	0.187243005563054	1498.54270374699	-0.237348428276333	0.641209295250484	0.52761552254444	123	Q86UD4	ZNF329	FALSE	0.878557723526817
12804-5	EARLYOA - HEALTHY	0.452190480606785	0.190630236748386	1658.0155456066	0.00500790787294114	0.899373053340628	0.0467756834269001	114	Q9UKD1	GMEB2	TRUE	0.894365145467687
12807-89	EARLYOA - HEALTHY	-0.00254948338905606	0.224813159607216	1833.87905455412	-0.529873207813379	0.524774241035267	0.999929098383351	117	Q7Z6I6	ARHGAP30	FALSE	1.05464744884865
12808-103	EARLYOA - HEALTHY	0.0777303014532573	0.223646955448609	1831.82153770096	-0.446858443913807	0.602319046820321	0.935588772478854	124	Q9Y2V2	CARHSP1	FALSE	1.04917749073413
12811-55	EARLYOA - HEALTHY	0.128523669463477	0.19769675642758	1831.1164438366	-0.335196150712063	0.592243489639017	0.792331828486744	47	Q09FC8	ZNF415	FALSE	0.92743964035108
12812-25	EARLYOA - HEALTHY	-0.0729081073466858	0.222226541817478	1769.24561617129	-0.594180140662272	0.4483639259689	0.942397933623708	83	P14621	ACYP2	FALSE	1.04254406663117
12813-18	EARLYOA - HEALTHY	0.178088016453113	0.210424932013075	1783.84025829848	-0.315497826168006	0.671673859074231	0.674206531424159	43	Q8NDI1	EHBP1	FALSE	0.987171685242236
12814-17	EARLYOA - HEALTHY	0.116553633385776	0.264937663450411	1784.48621696791	-0.50490048323507	0.738007750006623	0.898837838961536	101	Q96LT9	RNPC3	FALSE	1.24290823324169
12815-9	EARLYOA - HEALTHY	-0.0393639905065396	0.185555870974447	1805.75386136741	-0.474610992148366	0.395883011135286	0.975496044754591	69	P41252	IARS1	FALSE	0.870494003283652
12817-1	EARLYOA - HEALTHY	0.266357642835372	0.201590043263938	1826.09977986326	-0.206495375502909	0.739210661173652	0.383456853993216	41	P55040	GEM	FALSE	0.945706036676561
12818-159	EARLYOA - HEALTHY	0.0663969860984525	0.201590043263939	1826.09977986326	-0.406456032239828	0.539250004436733	0.941958821928576	41	Q15849	SLC14A2	FALSE	0.945706036676561
12820-1	EARLYOA - HEALTHY	0.107966768922896	0.183713457277699	1783.97905634598	-0.322962944772591	0.538896482618383	0.826744449849875	55	Q13588	GRAP	FALSE	0.861859427390974
12821-6	EARLYOA - HEALTHY	0.193898111504127	0.216494582362014	1730.41801982548	-0.313938202870001	0.701734425878256	0.64314141213901	90	Q86W26	NLRP10	FALSE	1.01567262874826
12822-34	EARLYOA - HEALTHY	-0.00144532932936425	0.23449296067241	1833.87905455412	-0.551474080266829	0.5485834216081	0.999979055009005	134	O00213	APBB1	FALSE	1.10005750187493
12825-18	EARLYOA - HEALTHY	0.279166895148979	0.268957070211252	1832.67694732218	-0.351701511107521	0.91003530140548	0.552968186491566	54	Q9UKG1	APPL1	FALSE	1.261736812513
12826-5	EARLYOA - HEALTHY	-0.0836476236957198	0.23224188044205	1830.21188359415	-0.628397109617205	0.461101862225766	0.93099706311903	80	Q92911	SLC5A5	FALSE	1.08949897184297
12827-37	EARLYOA - HEALTHY	0.0917030208207425	0.201655522656066	1786.45713761347	-0.381312168451762	0.564718210093247	0.892296430580007	92	P49796	RGS3	FALSE	0.946030378545009
12830-4	EARLYOA - HEALTHY	-0.185194474119526	0.179184379183036	1819.17890147388	-0.605493694712692	0.235104746473641	0.555752756178923	72	O00422	SAP18	FALSE	0.840598441186332
12831-21	EARLYOA - HEALTHY	0.13203533557025	0.194556574052183	1807.48418969541	-0.324323700873826	0.588394372014327	0.775971212411063	99	Q96BS2	TESC	FALSE	0.912718072888153
12832-10	EARLYOA - HEALTHY	0.0124407995763381	0.179344969927718	1765.73771771839	-0.408245555422733	0.433127154575409	0.997350597629881	18	Q9UBL3	ASH2L	FALSE	0.841372709998142
12834-3	EARLYOA - HEALTHY	0.188417286769877	0.202761316727158	1829.62506407617	-0.287182341251283	0.664016914791037	0.621823503337637	8	Q9H3M0	KCNF1	FALSE	0.95119925604232
12835-101	EARLYOA - HEALTHY	-0.0661696925809323	0.231660186349276	1817.15778675086	-0.609557933686764	0.477218548524899	0.956024413866825	109	Q8WXC3	PYDC1	FALSE	1.08677648221166
12838-28	EARLYOA - HEALTHY	-0.0702353119992589	0.197595603845644	1788.44064215915	-0.533726884623673	0.393256260625156	0.932733184862468	26	Q9H1R2	DUSP15	FALSE	0.926983145248829
12842-43	EARLYOA - HEALTHY	0.220246664660465	0.187243005563054	1498.54270374682	-0.219032197102999	0.659525526423929	0.467556552781311	123	O60499	STX10	FALSE	0.878557723526927
12843-6	EARLYOA - HEALTHY	-0.00912626529398861	0.231660186349276	1817.15778675086	-0.55251450639982	0.534261975811843	0.999144723158383	109	Q86VK4	ZNF410	FALSE	1.08677648221166
12844-10	EARLYOA - HEALTHY	0.155653761945978	0.23449296067241	1833.87905455412	-0.394374988991487	0.705682512883442	0.784532945664556	134	O95429	BAG4	FALSE	1.10005750187493
12845-18	EARLYOA - HEALTHY	0.253028610365863	0.231642414994425	1808.0233618756	-0.290320201070455	0.796377421802181	0.518944882686695	14	Q15036	SNX17	FALSE	1.08669762287264
12846-3	EARLYOA - HEALTHY	0.0155572828526894	0.205173882543349	1670.22526735677	-0.465738771006201	0.49685333671158	0.99683524667774	106	Q9UKA1	FBXL5	FALSE	0.962592107717782
12847-27	EARLYOA - HEALTHY	0.0120135265622559	0.271234388335929	1829.03447730676	-0.624197612077438	0.64822466520195	0.998919000785335	19	O60942	RNGTT	FALSE	1.27242227727939
12848-9	EARLYOA - HEALTHY	-0.0510076602208251	0.201590043263939	1826.09977986326	-0.523860678559106	0.421845358117456	0.965323503800037	41	Q92974	ARHGEF2	FALSE	0.945706036676561
12849-25	EARLYOA - HEALTHY	-0.121909626833508	0.224729659274104	1805.39817166172	-0.649044261797366	0.405225008130351	0.850332510452368	12	Q9P0R6	GSKIP	FALSE	1.05426926992772
12851-5	EARLYOA - HEALTHY	-0.140975588293193	0.247879563852862	1716.92103949672	-0.722436318324783	0.440485141738396	0.836785931655794	51	Q9NP87	POLM	FALSE	1.16292146006318
12853-112	EARLYOA - HEALTHY	0.151429743607439	0.202136700067755	1630.60279835945	-0.322751999654026	0.625611486868905	0.734186108485755	108	Q9NZR1	TMOD2	FALSE	0.948363486522931
12854-3	EARLYOA - HEALTHY	-0.0395309910276796	0.187192983715334	1790.64911643478	-0.478621129632721	0.399559147577362	0.975715307731206	45	Q99594	TEAD3	FALSE	0.878180277210084
12855-16	EARLYOA - HEALTHY	0.0897867889566997	0.236862899327876	1792.25905504816	-0.465811414244611	0.645384992158011	0.923860967438268	139	Q9NQ75	CASS4	FALSE	1.11119640640262
12856-14	EARLYOA - HEALTHY	0.0222891383469923	0.188464601276733	1758.59591631538	-0.419790494153132	0.464368770847117	0.99231843718241	112	Q96Q45	TMEM237	FALSE	0.884159265000249
12859-33	EARLYOA - HEALTHY	-0.567003751480926	0.193740116469644	1818.90789595216	-1.02144531763463	-0.112562185327225	0.0097099286330502	11	O75521	ECI2	TRUE	0.908883132307403
12860-7	EARLYOA - HEALTHY	-0.0109317575961983	0.202761316727158	1829.62506407617	-0.486531385617358	0.464667870424962	0.998398711678637	8	Q9UBL0	ARPP21	FALSE	0.95119925604232
12861-13	EARLYOA - HEALTHY	-0.109662669108867	0.214041153692987	1784.39460024268	-0.611730816269747	0.392405478052013	0.865342470352415	133	Q9NYL9	TMOD3	FALSE	1.00413629432176
12862-14	EARLYOA - HEALTHY	0.0345554842473823	0.230879681355299	1627.12974337832	-0.507053949935695	0.57616491843046	0.987726440937462	60	Q14511	NEDD9	FALSE	1.08321886836616
12864-9	EARLYOA - HEALTHY	0.146265384787853	0.193100118548113	1827.53822570415	-0.306673230944436	0.599204000520143	0.729142668067054	15	Q0D2K0	NIPAL4	FALSE	0.905877231464579
12867-40	EARLYOA - HEALTHY	-0.0675563669853883	0.19769675642758	1831.1164438366	-0.531276187160928	0.396163453190152	0.937666572750781	47	P51808	DYNLT3	FALSE	0.92743964035108
12869-68	EARLYOA - HEALTHY	0.162899695850536	0.214041153692988	1784.39460024268	-0.339168451310344	0.664967843011416	0.726950325896477	133	P26196	DDX6	FALSE	1.00413629432176
12871-10	EARLYOA - HEALTHY	-0.205102637020713	0.212664118438508	1779.59027171967	-0.703941852003306	0.29373657796188	0.599490125296963	56	Q12792	TWF1	FALSE	0.997678429965186
12872-35	EARLYOA - HEALTHY	0.0987901718636124	0.194556574052183	1807.48418969541	-0.357568864580464	0.555149208307689	0.867567980062487	99	Q16280	CNGA2	FALSE	0.912718072888153
12873-11	EARLYOA - HEALTHY	-0.0597368127645623	0.271234388335929	1829.03447730676	-0.695947951404256	0.576474325875132	0.973614764730793	19	P16150	SPN	FALSE	1.27242227727939
12875-28	EARLYOA - HEALTHY	0.210794290657219	0.179184379183036	1819.17890147388	-0.209504929935947	0.631093511250385	0.467435045926608	72	Q8WUN7	UBTD2	FALSE	0.840598441186332
12876-39	EARLYOA - HEALTHY	-0.154432939172785	0.197736222626147	1742.1741983755	-0.618264637821008	0.309398759475438	0.714767482663944	53	Q9Y4P9	SPEF1	FALSE	0.927663397296446
12878-60	EARLYOA - HEALTHY	-0.33104826753582	0.191212011078761	1831.60910584845	-0.779557294949493	0.117460759877853	0.193777067986382	2	Q9BXB4	OSBPL11	FALSE	0.897018054827346
12879-5	EARLYOA - HEALTHY	0.0969895327941549	0.233068100127397	1796.60263364565	-0.449706286766455	0.643685352354765	0.908976388362058	107	P28749	RBL1	FALSE	1.09339163912122
12880-1	EARLYOA - HEALTHY	0.0486694607068662	0.187192983715334	1790.64911643478	-0.390420677898176	0.487759599311908	0.963423071168743	45	Q7L0J3	SV2A	FALSE	0.878180277210083
12881-17	EARLYOA - HEALTHY	0.0313973479652309	0.232261877545089	1752.92591427115	-0.513418637255125	0.576213333185587	0.989976122851895	57	O75452	RDH16	FALSE	1.08963197044071
12882-7	EARLYOA - HEALTHY	0.0482533211354241	0.209329306028552	1732.10251240344	-0.442774827962954	0.539281470233802	0.971132856017702	121	Q9NR21	PARP11	FALSE	0.982056298196756
12885-42	EARLYOA - HEALTHY	-0.0332255172437923	0.19785787046027	1732.20441512049	-0.49734485549528	0.430893821007695	0.984574245910074	67	Q14995	NR1D2	FALSE	0.928238676502975
12888-18	EARLYOA - HEALTHY	0.0401384612391692	0.270051642319876	1822.88740120108	-0.593300155484933	0.673577077963271	0.987894760721547	3	O75446	SAP30	FALSE	1.2668772334482
12891-1	EARLYOA - HEALTHY	-0.0105932554369182	0.217399056162246	1792.67894234899	-0.52053593433621	0.499349423462373	0.998691819672247	44	Q8IY33	MICALL2	FALSE	1.01988535779858
12892-10	EARLYOA - HEALTHY	0.0531146551603508	0.214861308505356	1784.83303319258	-0.450877194193704	0.557106504514406	0.966874357950121	32	Q8IYJ3	SYTL1	FALSE	1.00798369870811
12893-159	EARLYOA - HEALTHY	0.214986018386523	0.214041153692987	1784.39460024268	-0.287082128774357	0.717054165547403	0.574150821822676	133	Q16666	IFI16	FALSE	1.00413629432176
12894-3	EARLYOA - HEALTHY	-0.000916064295651241	0.191212011078761	1831.60910584845	-0.449425091709324	0.447592963118022	0.999987345949675	2	Q6ZW49	PAXIP1	FALSE	0.897018054827346
12895-28	EARLYOA - HEALTHY	0.0628530722865925	0.196107377210103	1833.87905455412	-0.397138116477421	0.522844261050606	0.944953283641074	28	Q9Y6T7	DGKB	FALSE	0.919982377528027
12904-180	EARLYOA - HEALTHY	-0.113021997647456	0.175060885336445	1736.35288923441	-0.523665126260932	0.29762113096602	0.794873294206989	81	O60494	CUBN	FALSE	0.821286257226952
12916-3	EARLYOA - HEALTHY	-0.103353308156005	0.214041153692987	1784.39460024268	-0.605421455316885	0.398714839004874	0.879435178781957	133	P56278	MTCP1	FALSE	1.00413629432176
12923-51	EARLYOA - HEALTHY	-0.0727008764699105	0.207062284238681	1823.34608053688	-0.558390275557484	0.412988522617663	0.934311675222745	62	Q04695	KRT17	FALSE	0.971378798175147
12931-16	EARLYOA - HEALTHY	0.32422497721358	0.216494582362014	1730.41801982548	-0.183611337160549	0.832061291587709	0.292299695022732	90	P08235	NR3C2	FALSE	1.01567262874826
12933-17	EARLYOA - HEALTHY	-0.0130887221845917	0.212157693959905	1814.32459778921	-0.510732041382559	0.484554597013376	0.997903822258408	118	Q8TC92	ENOX1	FALSE	0.995286638395935
12934-1	EARLYOA - HEALTHY	0.0321883778173861	0.211977714285297	1820.67108192059	-0.465031349589229	0.529408105224001	0.987368732798241	100	Q9UII4	HERC5	FALSE	0.99443945481323
12936-38	EARLYOA - HEALTHY	-0.139624433598955	0.257194818772638	1825.53248055307	-0.742905108010502	0.463656240812592	0.850128212955139	36	P12271	RLBP1	FALSE	1.20656134882309
12939-1	EARLYOA - HEALTHY	-0.0613919827789297	0.178878402670191	1794.74927716726	-0.480978184460943	0.358194218903083	0.937140195801295	93	O15160	POLR1C	FALSE	0.839172403364026
12940-35	EARLYOA - HEALTHY	-0.175309644675157	0.207062284238681	1823.34608053688	-0.660999043762731	0.310379754412416	0.674000772403165	62	P43353	ALDH3B1	FALSE	0.971378798175147
12945-33	EARLYOA - HEALTHY	-0.226348075192199	0.226713752031363	1794.90669319839	-0.758139245754331	0.305443095369932	0.577965839012213	96	Q9NP72	RAB18	FALSE	1.06358234112426
12954-71	EARLYOA - HEALTHY	0.0593331447631666	0.179184379183036	1819.17890147388	-0.360966075829999	0.479632365356333	0.94135474165592	72	Q07869	PPARA	FALSE	0.840598441186332
12956-40	EARLYOA - HEALTHY	0.496887387019607	0.193461016178886	1677.71559531618	0.0430691382658467	0.950705635773368	0.0277911135514723	130	Q96EK5	KIFBP	TRUE	0.907636497507521
12957-62	EARLYOA - HEALTHY	-0.169089149855694	0.201531805081528	1744.39214689881	-0.641823666524569	0.303645366813181	0.678784623635232	22	P14927	UQCRB	FALSE	0.945469033337751
12960-9	EARLYOA - HEALTHY	0.244653254762439	0.213902496533795	1694.45193511663	-0.257111933226268	0.746418442751146	0.487251455448354	37	P35557	GCK	FALSE	1.00353037597741
12963-1	EARLYOA - HEALTHY	-0.0609588130905244	0.179344969927718	1765.73771771839	-0.481645168089596	0.359727541908547	0.938307873507928	18	Q5VW38	GPR107	FALSE	0.841372709998142
12968-2	EARLYOA - HEALTHY	0.217013357863558	0.247879563852862	1716.92103949672	-0.364447372168033	0.798474087895148	0.655870805415596	51	Q16527	CSRP2	FALSE	1.16292146006318
12970-35	EARLYOA - HEALTHY	-0.0805264699163788	0.194075211282347	1808.16952640129	-0.535756261674267	0.374703321841509	0.909483532819021	74	Q9NUL3	STAU2	FALSE	0.910459583515776
12975-11	EARLYOA - HEALTHY	-0.828571904676863	0.264937663450411	1784.48621696791	-1.45002602129771	-0.207117788056017	0.00509348369408136	101	P35900	KRT20	TRUE	1.24290823324169
12976-49	EARLYOA - HEALTHY	0.193625887342535	0.214687508795131	1794.07606011317	-0.309956116619268	0.697207891304339	0.639169819571933	97	O60504	SORBS3	FALSE	1.00716400792361
12980-31	EARLYOA - HEALTHY	-0.409897296707224	0.222226541817478	1769.24561617129	-0.93116933002281	0.111374736608362	0.155536599843272	83	Q9NW64	RBM22	FALSE	1.04254406663117
12987-12	EARLYOA - HEALTHY	0.353929023838419	0.230879681355299	1627.12974337832	-0.187680410344658	0.895538458021497	0.275728034905519	60	Q16629	SRSF7	FALSE	1.08321886836615
12988-49	EARLYOA - HEALTHY	-0.0655040402858853	0.19785787046027	1732.20441512049	-0.529623378537372	0.398615297965602	0.94137643239525	67	Q01844	EWSR1	FALSE	0.928238676502974
12990-39	EARLYOA - HEALTHY	-0.320495484731737	0.188171656081624	1818.35906915975	-0.761875643049478	0.120884673586004	0.204225130830862	46	Q99759	MAP3K3	FALSE	0.882760316635483
12991-49	EARLYOA - HEALTHY	-0.0595819769838203	0.232261877545089	1752.92591427115	-0.604397962204176	0.485234008236535	0.96437441910664	57	Q8IWT3	CUL9	FALSE	1.08963197044071
12993-21	EARLYOA - HEALTHY	0.40875416884027	0.231642414994425	1808.0233618756	-0.134594642596048	0.952102980276589	0.181905491126925	14	Q8TAT6	NPLOC4	FALSE	1.08669762287264
13007-66	EARLYOA - HEALTHY	0.0757761389310477	0.198180898036105	1743.75604557943	-0.389098277582282	0.540650555444377	0.922586112104947	25	Q6JVE6	LCN10	FALSE	0.929748833026659
13013-41	EARLYOA - HEALTHY	0.0646299502330447	0.18705250554375	1833.05782530144	-0.374122211932671	0.503382112398761	0.936318063602608	39	O60260	PRKN	FALSE	0.877504324331432
13022-20	EARLYOA - HEALTHY	0.278274857446781	0.200413160897638	1802.15030138511	-0.191822753146907	0.748372468040469	0.347119273538468	61	O14683	TP53I11	FALSE	0.940195221187376
13025-4	EARLYOA - HEALTHY	-0.0306937103244636	0.187192983715334	1790.64911643478	-0.469783848929505	0.408396428280578	0.985287463102062	45	Q8WU20	FRS2	FALSE	0.878180277210084
13027-20	EARLYOA - HEALTHY	0.313262018989857	0.227001546462191	1825.20493307631	-0.21919686487955	0.845720902859263	0.351612009632673	94	O95931	CBX7	FALSE	1.06491776773881
13032-1	EARLYOA - HEALTHY	-0.114276287780984	0.202761316727158	1829.62506407617	-0.589875915802144	0.361323340240176	0.839462952342212	8	Q14457	BECN1	FALSE	0.95119925604232
13039-1	EARLYOA - HEALTHY	0.393837433800045	0.223855380091421	1791.91288208582	-0.131249725580674	0.918924593180763	0.183747327687365	70	Q12972	PPP1R8	FALSE	1.05017431876144
13041-47	EARLYOA - HEALTHY	-0.0998352181796976	0.171021865316709	1829.73118120105	-0.500986349923742	0.301315913564347	0.828843853912723	78	Q9BUZ4	TRAF4	FALSE	0.802302263488089
13042-7	EARLYOA - HEALTHY	-0.114254819001594	0.204689419436166	1833.01500356345	-0.594376305735987	0.3658666677328	0.842274138827206	6	Q16322	KCNA10	FALSE	0.960242973468787
13043-157	EARLYOA - HEALTHY	-0.125911501403289	0.186646615456859	1812.35635158811	-0.563715676700863	0.311892673894286	0.778313728254161	30	Q6PL18	ATAD2	FALSE	0.875608350595149
13044-5	EARLYOA - HEALTHY	-0.335627345721628	0.222254884906842	1457.6822135174	-0.857059905679769	0.185805214236512	0.286419551158265	27	Q99816	TSG101	FALSE	1.04286511991628
13053-6	EARLYOA - HEALTHY	-0.0426946172123404	0.196107377210103	1833.87905455412	-0.502685805976355	0.417296571551674	0.974209605502025	28	Q9UN76	SLC6A14	FALSE	0.919982377528028
13054-87	EARLYOA - HEALTHY	0.10797102706288	0.217399056162246	1792.67894234899	-0.401971651836412	0.617913705962171	0.872921300269146	44	P35080	PFN2	FALSE	1.01988535779858
13055-53	EARLYOA - HEALTHY	0.105314649873726	0.212157693959905	1814.32459778921	-0.392328669324241	0.602957969071693	0.873041034564539	118	A5PKW4	PSD	FALSE	0.995286638395935
13056-18	EARLYOA - HEALTHY	-0.257806609972052	0.214861308505356	1784.83303319258	-0.761798459326106	0.246185239382003	0.453379879923405	32	Q9GZN6	SLC6A16	FALSE	1.00798369870811
13059-33	EARLYOA - HEALTHY	0.00670430301417289	0.197595603845644	1788.44064215915	-0.456787269610242	0.470195875638587	0.999365510495892	26	Q969G6	RFK	FALSE	0.926983145248829
13062-4	EARLYOA - HEALTHY	-0.0906965065455288	0.212157693959905	1814.32459778921	-0.588339825743496	0.406946812652438	0.90419310475204	118	O60234	GMFG	FALSE	0.995286638395934
13066-42	EARLYOA - HEALTHY	0.152485342700113	0.232261877545089	1752.92591427115	-0.392330642520243	0.697301327920468	0.788685427061632	57	Q6P2E9	EDC4	FALSE	1.08963197044071
13067-5	EARLYOA - HEALTHY	0.170783509897022	0.201531805081528	1744.39214689881	-0.301951006771854	0.643518026565897	0.673517157861339	22	Q13976	PRKG1	FALSE	0.945469033337751
13073-14	EARLYOA - HEALTHY	-0.26779212758023	0.212812528715218	1813.43957354539	-0.766971646878425	0.231387391717964	0.41907116830521	7	P39687	ANP32A	FALSE	0.99835903859639
13076-4	EARLYOA - HEALTHY	0.288181439291565	0.18906370911857	1756.79812449681	-0.155303900088182	0.731666778671311	0.279736935504457	59	P51114	FXR1	FALSE	0.886970678759494
13078-3	EARLYOA - HEALTHY	0.291944347654801	0.188464601276733	1758.59591631538	-0.150135284845323	0.734023980154926	0.268343882284285	112	P41208	CETN2	FALSE	0.884159265000249
13082-9	EARLYOA - HEALTHY	-0.0781389855800137	0.218227507581213	1766.7365339554	-0.590031183496719	0.433753212336691	0.931775810942324	64	Q9H3U1	UNC45A	FALSE	1.02378439583341
13083-18	EARLYOA - HEALTHY	0.0954169613672451	0.184061881811726	1801.37024514878	-0.336326550355001	0.527160473089492	0.862375067987845	110	P26640	VARS1	FALSE	0.863487023444493
13085-18	EARLYOA - HEALTHY	-0.0444681636918654	0.190630236748386	1658.0155456066	-0.49165073642571	0.402714409041979	0.970449120428141	114	P43220	GLP1R	FALSE	0.894365145467689
